Container_ID,Tag_ID,Tag_Name,Status,Trigger_Name,Linked_Floodlight_ID,Conversion_Linker_Enabled,Advertiser_ID_Config,Configured_Counting_Method,Consent_Settings
GTM-XYZ150,TAG_7972,DV360_Floodlight,Live,Page View - All Pages,FL_9022,True,ADV_1022,Standard,"ad_storage,analytics_storage"
GTM-XYZ104,TAG_6515,DV360_Floodlight,Live,Page View - All Pages,FL_9079,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ136,TAG_2485,DV360_Floodlight,Live,Page View - All Pages,FL_9025,True,ADV_1020,Standard,"ad_storage,analytics_storage"
GTM-XYZ140,TAG_1495,DV360_Floodlight,Live,Page View - All Pages,FL_9018,True,ADV_1033,Standard,"ad_storage,analytics_storage"
GTM-XYZ146,TAG_8713,DV360_Floodlight,Live,Page View - All Pages,FL_9015,True,ADV_1037,Standard,"ad_storage,analytics_storage"
GTM-XYZ146,TAG_9691,DV360_Floodlight,Live,Page View - All Pages,FL_9060,True,ADV_1011,Standard,"ad_storage,analytics_storage"
GTM-XYZ136,TAG_9939,DV360_Floodlight,Live,Page View - All Pages,FL_9019,True,ADV_1015,Standard,"ad_storage,analytics_storage"
GTM-XYZ141,TAG_5884,DV360_Floodlight,Live,Page View - All Pages,FL_9078,True,ADV_1048,Standard,"ad_storage,analytics_storage"
GTM-XYZ135,TAG_6103,DV360_Floodlight,Live,Page View - All Pages,FL_9032,True,ADV_1038,Standard,"ad_storage,analytics_storage"
GTM-XYZ120,TAG_9356,DV360_Floodlight,Live,Page View - All Pages,FL_9082,True,ADV_1018,Standard,"ad_storage,analytics_storage"
GTM-XYZ101,TAG_7037,DV360_Floodlight,Live,Page View - All Pages,FL_9056,True,ADV_1030,Standard,"ad_storage,analytics_storage"
GTM-XYZ149,TAG_7813,DV360_Floodlight,Live,Page View - All Pages,FL_9071,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ101,TAG_6035,DV360_Floodlight,Live,Page View - All Pages,FL_9012,True,ADV_1017,Standard,"ad_storage,analytics_storage"
GTM-XYZ115,TAG_4542,DV360_Floodlight,Live,Page View - All Pages,FL_9012,True,ADV_1046,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_5497,DV360_Floodlight,Live,Page View - All Pages,FL_9078,True,ADV_1015,Standard,"ad_storage,analytics_storage"
GTM-XYZ114,TAG_6643,DV360_Floodlight,Live,Page View - All Pages,FL_9013,True,ADV_1018,Standard,"ad_storage,analytics_storage"
GTM-XYZ120,TAG_6741,DV360_Floodlight,Live,Page View - All Pages,FL_9068,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_8596,DV360_Floodlight,Live,Page View - All Pages,FL_9092,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ144,TAG_1564,DV360_Floodlight,Live,Page View - All Pages,FL_9033,True,ADV_1049,Standard,"ad_storage,analytics_storage"
GTM-XYZ131,TAG_2167,DV360_Floodlight,Live,Page View - All Pages,FL_9040,True,ADV_1040,Standard,"ad_storage,analytics_storage"
GTM-XYZ119,TAG_8630,DV360_Floodlight,Live,Page View - All Pages,FL_9023,True,ADV_1036,Standard,"ad_storage,analytics_storage"
GTM-XYZ129,TAG_1590,DV360_Floodlight,Live,Page View - All Pages,FL_9064,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_9938,DV360_Floodlight,Live,Page View - All Pages,FL_9087,True,ADV_1012,Standard,"ad_storage,analytics_storage"
GTM-XYZ147,TAG_9275,DV360_Floodlight,Live,Page View - All Pages,FL_9094,True,ADV_1017,Standard,"ad_storage,analytics_storage"
GTM-XYZ109,TAG_3881,DV360_Floodlight,Live,Page View - All Pages,FL_9041,True,ADV_1033,Standard,"ad_storage,analytics_storage"
GTM-XYZ112,TAG_9627,DV360_Floodlight,Live,Page View - All Pages,FL_9021,True,ADV_1011,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_7132,DV360_Floodlight,Live,Page View - All Pages,FL_9003,True,ADV_1035,Standard,"ad_storage,analytics_storage"
GTM-XYZ109,TAG_9724,DV360_Floodlight,Live,Page View - All Pages,FL_9093,True,ADV_1036,Standard,"ad_storage,analytics_storage"
GTM-XYZ130,TAG_8791,DV360_Floodlight,Live,Page View - All Pages,FL_9000,True,ADV_1037,Standard,"ad_storage,analytics_storage"
GTM-XYZ104,TAG_7653,DV360_Floodlight,Live,Page View - All Pages,FL_9099,True,ADV_1012,Standard,"ad_storage,analytics_storage"
GTM-XYZ103,TAG_7634,DV360_Floodlight,Live,Page View - All Pages,FL_9096,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ146,TAG_8616,DV360_Floodlight,Live,Page View - All Pages,FL_9067,True,ADV_1042,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_3561,DV360_Floodlight,Live,Page View - All Pages,FL_9094,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ111,TAG_3838,DV360_Floodlight,Live,Page View - All Pages,FL_9094,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ103,TAG_3335,DV360_Floodlight,Live,Page View - All Pages,FL_9078,True,ADV_1033,Standard,"ad_storage,analytics_storage"
GTM-XYZ116,TAG_1620,DV360_Floodlight,Live,Page View - All Pages,FL_9063,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ115,TAG_4680,DV360_Floodlight,Live,Page View - All Pages,FL_9042,True,ADV_1028,Standard,"ad_storage,analytics_storage"
GTM-XYZ139,TAG_7219,DV360_Floodlight,Live,Page View - All Pages,FL_9063,True,ADV_1047,Standard,"ad_storage,analytics_storage"
GTM-XYZ143,TAG_1095,DV360_Floodlight,Live,Page View - All Pages,FL_9036,True,ADV_1011,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_5302,DV360_Floodlight,Live,Page View - All Pages,FL_9081,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_2164,DV360_Floodlight,Live,Page View - All Pages,FL_9007,True,ADV_1006,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_8748,DV360_Floodlight,Live,Page View - All Pages,FL_9007,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_8422,DV360_Floodlight,Live,Page View - All Pages,FL_9022,True,ADV_1030,Standard,nan
GTM-XYZ130,TAG_7595,DV360_Floodlight,Live,Page View - All Pages,FL_9098,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ119,TAG_9576,DV360_Floodlight,Live,Page View - All Pages,FL_9091,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_9061,DV360_Floodlight,Live,Page View - All Pages,FL_9075,True,ADV_1040,Standard,"ad_storage,analytics_storage"
GTM-XYZ149,TAG_5291,DV360_Floodlight,Live,Page View - All Pages,FL_9098,True,ADV_1006,Standard,"ad_storage,analytics_storage"
GTM-XYZ133,TAG_6112,DV360_Floodlight,Live,Page View - All Pages,FL_9091,True,ADV_1025,Standard,"ad_storage,analytics_storage"
GTM-XYZ105,TAG_4724,DV360_Floodlight,Live,Page View - All Pages,FL_9046,True,ADV_1007,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_1389,DV360_Floodlight,Live,Page View - All Pages,FL_9091,True,ADV_1042,Standard,"ad_storage,analytics_storage"
GTM-XYZ124,TAG_8710,DV360_Floodlight,Live,Page View - All Pages,FL_9073,True,ADV_1026,Standard,"ad_storage,analytics_storage"
GTM-XYZ144,TAG_5357,DV360_Floodlight,Live,Page View - All Pages,FL_9061,True,ADV_1042,Standard,nan
GTM-XYZ111,TAG_6786,DV360_Floodlight,Live,Page View - All Pages,FL_9043,True,ADV_1026,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_7060,DV360_Floodlight,Live,Page View - All Pages,FL_9078,True,ADV_1015,Standard,"ad_storage,analytics_storage"
GTM-XYZ105,TAG_9338,DV360_Floodlight,Live,Page View - All Pages,FL_9077,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ110,TAG_2488,DV360_Floodlight,Live,Page View - All Pages,FL_9060,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_2325,DV360_Floodlight,Live,Page View - All Pages,FL_9035,True,ADV_1004,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_2647,DV360_Floodlight,Live,Page View - All Pages,FL_9044,True,ADV_1022,Standard,"ad_storage,analytics_storage"
GTM-XYZ100,TAG_7748,DV360_Floodlight,Live,Page View - All Pages,FL_9036,True,ADV_1046,Standard,nan
GTM-XYZ122,TAG_5316,DV360_Floodlight,Live,Page View - All Pages,FL_9054,True,ADV_1010,Standard,"ad_storage,analytics_storage"
GTM-XYZ134,TAG_1012,DV360_Floodlight,Live,Page View - All Pages,FL_9006,True,ADV_1045,Standard,"ad_storage,analytics_storage"
GTM-XYZ138,TAG_5826,DV360_Floodlight,Live,Page View - All Pages,FL_9072,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_4294,DV360_Floodlight,Live,Page View - All Pages,FL_9083,True,ADV_1016,Standard,nan
GTM-XYZ115,TAG_3303,DV360_Floodlight,Live,Page View - All Pages,FL_9093,True,ADV_1032,Standard,"ad_storage,analytics_storage"
GTM-XYZ132,TAG_3802,DV360_Floodlight,Live,Page View - All Pages,FL_9075,True,ADV_1038,Standard,nan
GTM-XYZ137,TAG_9417,DV360_Floodlight,Live,Page View - All Pages,FL_9074,True,ADV_1007,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_3201,DV360_Floodlight,Live,Page View - All Pages,FL_9022,True,ADV_1013,Standard,nan
GTM-XYZ145,TAG_9973,DV360_Floodlight,Live,Page View - All Pages,FL_9031,True,ADV_1039,Standard,"ad_storage,analytics_storage"
GTM-XYZ135,TAG_7502,DV360_Floodlight,Live,Page View - All Pages,FL_9074,True,ADV_1027,Standard,"ad_storage,analytics_storage"
GTM-XYZ106,TAG_9362,DV360_Floodlight,Live,Page View - All Pages,FL_9048,True,ADV_1019,Standard,"ad_storage,analytics_storage"
GTM-XYZ134,TAG_5474,DV360_Floodlight,Live,Page View - All Pages,FL_9098,True,ADV_1017,Standard,"ad_storage,analytics_storage"
GTM-XYZ109,TAG_4037,DV360_Floodlight,Live,Page View - All Pages,FL_9028,True,ADV_1017,Standard,"ad_storage,analytics_storage"
GTM-XYZ136,TAG_1595,DV360_Floodlight,Live,Page View - All Pages,FL_9002,True,ADV_1049,Standard,"ad_storage,analytics_storage"
GTM-XYZ110,TAG_8110,DV360_Floodlight,Live,Page View - All Pages,FL_9056,True,ADV_1043,Standard,nan
GTM-XYZ149,TAG_6272,DV360_Floodlight,Live,Page View - All Pages,FL_9041,True,ADV_1027,Standard,"ad_storage,analytics_storage"
GTM-XYZ101,TAG_1711,DV360_Floodlight,Live,Page View - All Pages,FL_9012,True,ADV_1046,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_4220,DV360_Floodlight,Live,Page View - All Pages,FL_9052,True,ADV_1006,Standard,"ad_storage,analytics_storage"
GTM-XYZ149,TAG_8735,DV360_Floodlight,Live,Page View - All Pages,FL_9066,True,ADV_1035,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_9698,DV360_Floodlight,Live,Page View - All Pages,FL_9030,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ147,TAG_9380,DV360_Floodlight,Live,Page View - All Pages,FL_9066,True,ADV_1016,Standard,"ad_storage,analytics_storage"
GTM-XYZ123,TAG_1658,DV360_Floodlight,Live,Page View - All Pages,FL_9095,True,ADV_1039,Standard,"ad_storage,analytics_storage"
GTM-XYZ131,TAG_6513,DV360_Floodlight,Live,Page View - All Pages,FL_9033,True,ADV_1022,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_4417,DV360_Floodlight,Live,Page View - All Pages,FL_9090,True,ADV_1003,Standard,"ad_storage,analytics_storage"
GTM-XYZ139,TAG_6788,DV360_Floodlight,Live,Page View - All Pages,FL_9036,True,ADV_1043,Standard,"ad_storage,analytics_storage"
GTM-XYZ149,TAG_5414,DV360_Floodlight,Live,Page View - All Pages,FL_9070,True,ADV_1015,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_8501,DV360_Floodlight,Live,Page View - All Pages,FL_9099,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ139,TAG_9481,DV360_Floodlight,Live,Page View - All Pages,FL_9038,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ141,TAG_8310,DV360_Floodlight,Live,Page View - All Pages,FL_9087,True,ADV_1018,Standard,"ad_storage,analytics_storage"
GTM-XYZ146,TAG_5774,DV360_Floodlight,Live,Page View - All Pages,FL_9058,True,ADV_1042,Standard,nan
GTM-XYZ126,TAG_6307,DV360_Floodlight,Live,Page View - All Pages,FL_9036,True,ADV_1011,Standard,"ad_storage,analytics_storage"
GTM-XYZ130,TAG_9914,DV360_Floodlight,Live,Page View - All Pages,FL_9050,True,ADV_1030,Standard,nan
GTM-XYZ138,TAG_8211,DV360_Floodlight,Live,Page View - All Pages,FL_9026,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ132,TAG_3558,DV360_Floodlight,Live,Page View - All Pages,FL_9038,True,ADV_1012,Standard,"ad_storage,analytics_storage"
GTM-XYZ127,TAG_6060,DV360_Floodlight,Live,Page View - All Pages,FL_9074,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_9963,DV360_Floodlight,Live,Page View - All Pages,FL_9051,True,ADV_1031,Standard,nan
GTM-XYZ132,TAG_3205,DV360_Floodlight,Live,Page View - All Pages,FL_9015,True,ADV_1033,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_1399,DV360_Floodlight,Live,Page View - All Pages,FL_9085,True,ADV_1018,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_8889,DV360_Floodlight,Live,Page View - All Pages,FL_9005,True,ADV_1020,Standard,"ad_storage,analytics_storage"
GTM-XYZ142,TAG_2824,DV360_Floodlight,Live,Page View - All Pages,FL_9009,True,ADV_1024,Standard,"ad_storage,analytics_storage"
GTM-XYZ125,TAG_5971,DV360_Floodlight,Live,Page View - All Pages,FL_9009,True,ADV_1028,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_3559,DV360_Floodlight,Live,Page View - All Pages,FL_9026,True,ADV_1024,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_8814,DV360_Floodlight,Live,Page View - All Pages,FL_9015,True,ADV_1039,Standard,"ad_storage,analytics_storage"
GTM-XYZ126,TAG_1809,DV360_Floodlight,Live,Page View - All Pages,FL_9032,True,ADV_1034,Standard,"ad_storage,analytics_storage"
GTM-XYZ134,TAG_3414,DV360_Floodlight,Live,Page View - All Pages,FL_9089,True,ADV_1045,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_9341,DV360_Floodlight,Live,Page View - All Pages,FL_9075,True,ADV_1037,Standard,"ad_storage,analytics_storage"
GTM-XYZ110,TAG_3788,DV360_Floodlight,Live,Page View - All Pages,FL_9094,True,ADV_1007,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_4045,DV360_Floodlight,Live,Page View - All Pages,FL_9075,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_5330,DV360_Floodlight,Live,Page View - All Pages,FL_9025,True,ADV_1036,Standard,nan
GTM-XYZ118,TAG_2900,DV360_Floodlight,Live,Page View - All Pages,FL_9077,True,ADV_1045,Standard,"ad_storage,analytics_storage"
GTM-XYZ148,TAG_3895,DV360_Floodlight,Live,Page View - All Pages,FL_9014,True,ADV_1048,Standard,"ad_storage,analytics_storage"
GTM-XYZ140,TAG_8595,DV360_Floodlight,Live,Page View - All Pages,FL_9050,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ123,TAG_4746,DV360_Floodlight,Live,Page View - All Pages,FL_9053,True,ADV_1019,Standard,"ad_storage,analytics_storage"
GTM-XYZ147,TAG_6310,DV360_Floodlight,Live,Page View - All Pages,FL_9052,True,ADV_1022,Standard,"ad_storage,analytics_storage"
GTM-XYZ124,TAG_6500,DV360_Floodlight,Live,Page View - All Pages,FL_9007,True,ADV_1007,Standard,"ad_storage,analytics_storage"
GTM-XYZ141,TAG_7950,DV360_Floodlight,Live,Page View - All Pages,FL_9027,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ124,TAG_1573,DV360_Floodlight,Live,Page View - All Pages,FL_9023,True,ADV_1039,Standard,"ad_storage,analytics_storage"
GTM-XYZ120,TAG_4788,DV360_Floodlight,Live,Page View - All Pages,FL_9012,True,ADV_1017,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_9219,DV360_Floodlight,Live,Page View - All Pages,FL_9038,True,ADV_1009,Standard,"ad_storage,analytics_storage"
GTM-XYZ115,TAG_6467,DV360_Floodlight,Live,Page View - All Pages,FL_9097,True,ADV_1024,Standard,"ad_storage,analytics_storage"
GTM-XYZ124,TAG_2953,DV360_Floodlight,Live,Page View - All Pages,FL_9002,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ147,TAG_3071,DV360_Floodlight,Live,Page View - All Pages,FL_9072,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ140,TAG_2399,DV360_Floodlight,Live,Page View - All Pages,FL_9069,True,ADV_1020,Standard,"ad_storage,analytics_storage"
GTM-XYZ136,TAG_4084,DV360_Floodlight,Live,Page View - All Pages,FL_9082,True,ADV_1024,Standard,"ad_storage,analytics_storage"
GTM-XYZ130,TAG_8503,DV360_Floodlight,Live,Page View - All Pages,FL_9073,True,ADV_1045,Standard,"ad_storage,analytics_storage"
GTM-XYZ110,TAG_8494,DV360_Floodlight,Live,Page View - All Pages,FL_9058,True,ADV_1030,Standard,"ad_storage,analytics_storage"
GTM-XYZ140,TAG_9489,DV360_Floodlight,Live,Page View - All Pages,FL_9054,True,ADV_1012,Standard,"ad_storage,analytics_storage"
GTM-XYZ105,TAG_2196,DV360_Floodlight,Live,Page View - All Pages,FL_9014,True,ADV_1023,Standard,"ad_storage,analytics_storage"
GTM-XYZ144,TAG_9384,DV360_Floodlight,Live,Page View - All Pages,FL_9010,True,ADV_1030,Standard,"ad_storage,analytics_storage"
GTM-XYZ104,TAG_7713,DV360_Floodlight,Live,Page View - All Pages,FL_9056,True,ADV_1001,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_7041,DV360_Floodlight,Live,Page View - All Pages,FL_9013,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ130,TAG_6794,DV360_Floodlight,Live,Page View - All Pages,FL_9016,True,ADV_1024,Standard,"ad_storage,analytics_storage"
GTM-XYZ101,TAG_5615,DV360_Floodlight,Live,Page View - All Pages,FL_9056,True,ADV_1018,Standard,"ad_storage,analytics_storage"
GTM-XYZ130,TAG_2847,DV360_Floodlight,Live,Page View - All Pages,FL_9027,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ146,TAG_3834,DV360_Floodlight,Live,Page View - All Pages,FL_9000,True,ADV_1014,Standard,"ad_storage,analytics_storage"
GTM-XYZ125,TAG_9988,DV360_Floodlight,Live,Page View - All Pages,FL_9083,True,ADV_1022,Standard,"ad_storage,analytics_storage"
GTM-XYZ124,TAG_2074,DV360_Floodlight,Live,Page View - All Pages,FL_9042,True,ADV_1004,Standard,"ad_storage,analytics_storage"
GTM-XYZ133,TAG_3621,DV360_Floodlight,Live,Page View - All Pages,FL_9014,True,ADV_1033,Standard,"ad_storage,analytics_storage"
GTM-XYZ100,TAG_2442,DV360_Floodlight,Live,Page View - All Pages,FL_9058,True,ADV_1025,Standard,"ad_storage,analytics_storage"
GTM-XYZ149,TAG_9451,DV360_Floodlight,Live,Page View - All Pages,FL_9039,True,ADV_1001,Standard,"ad_storage,analytics_storage"
GTM-XYZ117,TAG_3592,DV360_Floodlight,Live,Page View - All Pages,FL_9020,True,ADV_1037,Standard,"ad_storage,analytics_storage"
GTM-XYZ149,TAG_5483,DV360_Floodlight,Live,Page View - All Pages,FL_9055,True,ADV_1015,Standard,"ad_storage,analytics_storage"
GTM-XYZ140,TAG_2438,DV360_Floodlight,Live,Page View - All Pages,FL_9011,True,ADV_1025,Standard,"ad_storage,analytics_storage"
GTM-XYZ138,TAG_9272,DV360_Floodlight,Live,Page View - All Pages,FL_9073,True,ADV_1012,Standard,"ad_storage,analytics_storage"
GTM-XYZ123,TAG_7242,DV360_Floodlight,Live,Page View - All Pages,FL_9012,True,ADV_1005,Standard,nan
GTM-XYZ136,TAG_3342,DV360_Floodlight,Live,Page View - All Pages,FL_9026,True,ADV_1006,Standard,"ad_storage,analytics_storage"
GTM-XYZ100,TAG_7173,DV360_Floodlight,Live,Page View - All Pages,FL_9084,True,ADV_1048,Standard,"ad_storage,analytics_storage"
GTM-XYZ134,TAG_3471,DV360_Floodlight,Live,Page View - All Pages,FL_9014,True,ADV_1014,Standard,"ad_storage,analytics_storage"
GTM-XYZ107,TAG_2715,DV360_Floodlight,Live,Page View - All Pages,FL_9081,True,ADV_1028,Standard,nan
GTM-XYZ127,TAG_8611,DV360_Floodlight,Live,Page View - All Pages,FL_9062,True,ADV_1033,Standard,"ad_storage,analytics_storage"
GTM-XYZ103,TAG_6732,DV360_Floodlight,Live,Page View - All Pages,FL_9072,True,ADV_1043,Standard,"ad_storage,analytics_storage"
GTM-XYZ135,TAG_1073,DV360_Floodlight,Live,Page View - All Pages,FL_9027,True,ADV_1048,Standard,"ad_storage,analytics_storage"
GTM-XYZ125,TAG_9626,DV360_Floodlight,Live,Page View - All Pages,FL_9067,True,ADV_1004,Standard,"ad_storage,analytics_storage"
GTM-XYZ101,TAG_3545,DV360_Floodlight,Live,Page View - All Pages,FL_9046,True,ADV_1026,Standard,"ad_storage,analytics_storage"
GTM-XYZ100,TAG_2468,DV360_Floodlight,Live,Page View - All Pages,FL_9079,True,ADV_1015,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_1899,DV360_Floodlight,Live,Page View - All Pages,FL_9079,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ129,TAG_6837,DV360_Floodlight,Live,Page View - All Pages,FL_9011,True,ADV_1006,Standard,"ad_storage,analytics_storage"
GTM-XYZ113,TAG_1951,DV360_Floodlight,Live,Page View - All Pages,FL_9060,True,ADV_1024,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_4795,DV360_Floodlight,Live,Page View - All Pages,FL_9053,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ136,TAG_6924,DV360_Floodlight,Live,Page View - All Pages,FL_9042,True,ADV_1015,Standard,"ad_storage,analytics_storage"
GTM-XYZ142,TAG_2798,DV360_Floodlight,Live,Page View - All Pages,FL_9025,True,ADV_1027,Standard,"ad_storage,analytics_storage"
GTM-XYZ102,TAG_5687,DV360_Floodlight,Live,Page View - All Pages,FL_9026,True,ADV_1014,Standard,"ad_storage,analytics_storage"
GTM-XYZ119,TAG_5947,DV360_Floodlight,Live,Page View - All Pages,FL_9097,True,ADV_1014,Standard,"ad_storage,analytics_storage"
GTM-XYZ148,TAG_9652,DV360_Floodlight,Live,Page View - All Pages,FL_9021,True,ADV_1043,Standard,"ad_storage,analytics_storage"
GTM-XYZ123,TAG_5537,DV360_Floodlight,Live,Page View - All Pages,FL_9071,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ115,TAG_8276,DV360_Floodlight,Live,Page View - All Pages,FL_9015,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ138,TAG_6975,DV360_Floodlight,Live,Page View - All Pages,FL_9037,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ143,TAG_3164,DV360_Floodlight,Live,Page View - All Pages,FL_9000,True,ADV_1042,Standard,"ad_storage,analytics_storage"
GTM-XYZ125,TAG_8224,DV360_Floodlight,Live,Page View - All Pages,FL_9036,True,ADV_1040,Standard,"ad_storage,analytics_storage"
GTM-XYZ114,TAG_7746,DV360_Floodlight,Live,Page View - All Pages,FL_9024,True,ADV_1019,Standard,"ad_storage,analytics_storage"
GTM-XYZ123,TAG_7040,DV360_Floodlight,Live,Page View - All Pages,FL_9031,True,ADV_1021,Standard,nan
GTM-XYZ113,TAG_8975,DV360_Floodlight,Live,Page View - All Pages,FL_9061,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ111,TAG_2077,DV360_Floodlight,Live,Page View - All Pages,FL_9084,True,ADV_1002,Standard,"ad_storage,analytics_storage"
GTM-XYZ130,TAG_7540,DV360_Floodlight,Live,Page View - All Pages,FL_9050,True,ADV_1046,Standard,"ad_storage,analytics_storage"
GTM-XYZ114,TAG_2280,DV360_Floodlight,Live,Page View - All Pages,FL_9030,True,ADV_1020,Standard,nan
GTM-XYZ118,TAG_7606,DV360_Floodlight,Live,Page View - All Pages,FL_9035,True,ADV_1031,Standard,"ad_storage,analytics_storage"
GTM-XYZ110,TAG_2645,DV360_Floodlight,Live,Page View - All Pages,FL_9090,True,ADV_1044,Standard,"ad_storage,analytics_storage"
GTM-XYZ124,TAG_7138,DV360_Floodlight,Live,Page View - All Pages,FL_9056,True,ADV_1024,Standard,"ad_storage,analytics_storage"
GTM-XYZ145,TAG_1989,DV360_Floodlight,Live,Page View - All Pages,FL_9070,True,ADV_1016,Standard,"ad_storage,analytics_storage"
GTM-XYZ144,TAG_7925,DV360_Floodlight,Live,Page View - All Pages,FL_9054,True,ADV_1021,Standard,"ad_storage,analytics_storage"
GTM-XYZ136,TAG_6204,DV360_Floodlight,Live,Page View - All Pages,FL_9072,True,ADV_1009,Standard,nan
GTM-XYZ145,TAG_1346,DV360_Floodlight,Live,Page View - All Pages,FL_9072,True,ADV_1012,Standard,"ad_storage,analytics_storage"
GTM-XYZ110,TAG_2992,DV360_Floodlight,Live,Page View - All Pages,FL_9091,True,ADV_1025,Standard,"ad_storage,analytics_storage"
GTM-XYZ108,TAG_1537,DV360_Floodlight,Live,Page View - All Pages,FL_9087,True,ADV_1048,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_4690,DV360_Floodlight,Live,Page View - All Pages,FL_9095,True,ADV_1017,Standard,"ad_storage,analytics_storage"
GTM-XYZ130,TAG_3629,DV360_Floodlight,Live,Page View - All Pages,FL_9062,True,ADV_1023,Standard,"ad_storage,analytics_storage"
GTM-XYZ120,TAG_6075,DV360_Floodlight,Live,Page View - All Pages,FL_9024,True,ADV_1011,Standard,"ad_storage,analytics_storage"
GTM-XYZ150,TAG_7462,DV360_Floodlight,Live,Page View - All Pages,FL_9090,True,ADV_1049,Standard,"ad_storage,analytics_storage"
GTM-XYZ148,TAG_3473,DV360_Floodlight,Live,Page View - All Pages,FL_9095,True,ADV_1004,Standard,"ad_storage,analytics_storage"
GTM-XYZ118,TAG_3205,DV360_Floodlight,Live,Page View - All Pages,FL_9050,True,ADV_1022,Standard,"ad_storage,analytics_storage"
GTM-XYZ116,TAG_7375,DV360_Floodlight,Live,Page View - All Pages,FL_9028,True,ADV_1032,Standard,"ad_storage,analytics_storage"
GTM-XYZ128,TAG_6905,DV360_Floodlight,Live,Page View - All Pages,FL_9090,True,ADV_MISMATCH,Standard,"ad_storage,analytics_storage"
GTM-XYZ122,TAG_3156,DV360_Floodlight,Live,Page View - All Pages,FL_9087,True,ADV_1007,Standard,"ad_storage,analytics_storage"
